TAKIM NO,PAKET NUMARASI,GONDERME SAATI,BASINC,YUKSEKLIK,INIS HIZI,SICAKLIK,PIL GERILIMI,GPS LATITUDE,GPS LONGITUDE,GPS ALTITUDE,UYDU STATUSU,PITCH,ROLL,YAW,DONUS SAYISI,VIDEO AKTARIM BILGISI, SON KOMUT
79108,284,14/9/2021 10/19/07,1014.18,2.77,0.20,33.37,11.50,41.454319,31.775442,13.10,Ucus Bekleniyor,6.87,2.12,310.87,6.56,HAYIR,KALIBRE ET
79108,285,14/9/2021 10/19/08,1014.19,2.73,0.20,33.37,11.50,41.454319,31.775440,13.20,Ucus Bekleniyor,7.56,1.93,309.43,6.56,HAYIR,KALIBRE ET
79108,286,14/9/2021 10/19/09,1014.18,2.74,0.10,33.37,11.50,41.454319,31.775440,13.50,Ucus Bekleniyor,8.37,2.75,310.37,6.57,HAYIR,KALIBRE ET
79108,287,14/9/2021 10/19/10,1014.17,2.86,0.10,33.37,11.68,41.454319,31.775440,13.60,Ucus Bekleniyor,6.12,4.18,314.75,6.57,HAYIR,KALIBRE ET
79108,288,14/9/2021 10/19/11,1014.18,2.75,0.30,33.38,11.50,41.454319,31.775438,13.60,Ucus Bekleniyor,5.37,9.25,310.31,6.58,HAYIR,KALIBRE ET
79108,289,14/9/2021 10/19/12,1014.18,2.75,-0.40,33.36,11.50,41.454319,31.775438,13.50,Ucus Bekleniyor,-2.68,9.62,313.06,6.59,HAYIR,KALIBRE ET
79108,290,14/9/2021 10/19/13,1014.18,2.75,0.00,33.36,11.50,41.454327,31.775429,13.30,Ucus Bekleniyor,-0.50,9.12,319.87,6.60,HAYIR,KALIBRE ET
79108,291,14/9/2021 10/19/14,1014.18,2.79,-0.20,33.33,11.50,41.454330,31.775438,13.50,Ucus Bekleniyor,-0.87,8.81,321.00,6.62,HAYIR,KALIBRE ET
79108,292,14/9/2021 10/19/15,1014.18,2.82,0.10,33.33,11.68,41.454311,31.775448,13.20,Ucus Bekleniyor,0.75,13.62,321.87,6.62,HAYIR,KALIBRE ET
79108,293,14/9/2021 10/19/16,1014.19,2.66,0.10,33.33,11.50,41.454288,31.775463,12.80,Ucus Bekleniyor,0.00,11.18,319.87,6.62,HAYIR,KALIBRE ET
79108,294,14/9/2021 10/19/17,1014.19,2.74,-0.10,33.31,11.59,41.454277,31.775484,12.40,Ucus Bekleniyor,0.06,12.37,321.50,6.63,HAYIR,KALIBRE ET
79108,295,14/9/2021 10/19/18,1014.18,2.76,0.00,33.33,11.41,41.454285,31.775467,13.60,Ucus Bekleniyor,0.75,10.50,343.06,6.63,HAYIR,KALIBRE ET
79108,296,14/9/2021 10/19/19,1014.85,-3.15,0.80,33.55,11.68,41.454285,31.775467,13.30,Ucus Bekleniyor,3.06,21.75,11.06,6.69,HAYIR,KALIBRE ET
79108,297,14/9/2021 10/19/20,1014.66,-1.50,-5.80,33.77,11.59,41.454285,31.775467,13.40,Ucus Bekleniyor,2.62,14.18,29.81,6.77,HAYIR,KALIBRE ET
79108,298,14/9/2021 10/19/21,1014.66,-1.50,2.20,33.77,11.68,41.454288,31.775459,14.00,Ucus Bekleniyor,-2.18,5.25,338.12,6.82,HAYIR,KALIBRE ET
79108,299,14/9/2021 10/19/22,1014.25,2.19,0.00,33.93,11.59,41.454292,31.775455,13.50,Ucus Bekleniyor,3.87,-2.62,333.00,6.96,HAYIR,KALIBRE ET
79108,300,14/9/2021 10/19/23,1014.79,-2.59,3.90,33.95,11.59,41.454292,31.775448,13.30,Ucus Bekleniyor,-0.62,2.25,339.93,6.98,HAYIR,KALIBRE ET
79108,301,14/9/2021 10/19/24,1014.39,0.93,-3.70,33.98,11.41,41.454292,31.775444,13.40,Ucus Bekleniyor,0.25,3.43,330.68,6.99,HAYIR,KALIBRE ET
79108,302,14/9/2021 10/19/25,1014.19,2.69,3.70,33.89,11.59,41.454292,31.775440,13.40,Ucus Bekleniyor,0.43,2.43,324.68,7.02,HAYIR,KALIBRE ET
79108,303,14/9/2021 10/19/26,1014.16,2.91,2.00,33.84,11.68,41.454292,31.775438,12.90,Ucus Bekleniyor,0.87,3.62,321.00,7.04,HAYIR,KALIBRE ET
79108,304,14/9/2021 10/19/27,1014.14,3.11,0.60,33.84,11.68,41.454292,31.775440,12.90,Ucus Bekleniyor,-0.37,1.43,317.37,7.05,HAYIR,KALIBRE ET
79108,305,14/9/2021 10/19/28,1014.15,3.03,0.40,33.84,11.50,41.454292,31.775440,12.90,Ucus Bekleniyor,-0.56,2.37,318.81,7.06,HAYIR,KALIBRE ET
79108,306,14/9/2021 10/19/29,1014.14,3.15,0.00,33.84,11.50,41.454292,31.775438,12.80,Ucus Bekleniyor,-0.87,2.50,319.43,7.06,HAYIR,KALIBRE ET
79108,307,14/9/2021 10/19/30,1014.12,3.27,0.10,33.84,11.68,41.454288,31.775436,13.00,Ucus Bekleniyor,-1.00,4.12,319.25,7.06,HAYIR,KALIBRE ET
79108,308,14/9/2021 10/19/31,1014.11,3.42,0.10,33.81,11.50,41.454288,31.775436,13.00,Ucus Bekleniyor,1.18,5.75,322.06,7.06,HAYIR,KALIBRE ET
79108,309,14/9/2021 10/19/32,1014.11,3.40,0.10,33.80,11.68,41.454288,31.775434,13.00,Ucus Bekleniyor,-0.87,6.25,323.06,7.07,HAYIR,KALIBRE ET
79108,310,14/9/2021 10/19/33,1014.12,3.27,0.00,33.81,11.50,41.454288,31.775434,135.98,Ucus Bekleniyor,-2.06,5.25,321.31,7.07,HAYIR,KALIBRE ET
79108,311,14/9/2021 10/19/34,1014.12,3.27,0.00,33.80,11.59,41.454288,31.775433,13.00,Ucus Bekleniyor,-4.62,4.25,323.31,7.08,HAYIR,KALIBRE ET
79108,312,14/9/2021 10/19/35,1014.14,3.16,0.00,33.78,11.59,41.454288,31.775433,13.20,Ucus Bekleniyor,-1.18,5.25,322.75,7.08,HAYIR,KALIBRE ET
79108,313,14/9/2021 10/19/36,1014.14,3.13,0.00,33.74,11.59,41.454288,31.775434,13.50,Ucus Bekleniyor,-0.56,4.68,322.18,7.09,HAYIR,KALIBRE ET
79108,314,14/9/2021 10/19/37,1014.12,3.27,0.00,33.73,11.59,41.454285,31.775434,13.70,Ucus Bekleniyor,-1.87,6.12,323.93,7.09,HAYIR,KALIBRE ET
79108,315,14/9/2021 10/19/38,1014.11,3.37,0.20,33.71,11.50,41.454281,31.775438,14.10,Ucus Bekleniyor,-0.37,6.93,324.37,7.09,HAYIR,KALIBRE ET
79108,316,14/9/2021 10/19/39,1014.10,3.47,0.10,33.70,11.50,41.454281,31.775440,14.20,Ucus Bekleniyor,-1.12,5.06,322.81,7.09,HAYIR,KALIBRE ET
79108,317,14/9/2021 10/19/40,1014.11,3.42,0.00,33.68,11.68,41.454281,31.775440,14.10,Ucus Bekleniyor,-2.56,4.56,325.25,7.10,HAYIR,KALIBRE ET
79108,318,14/9/2021 10/19/41,1014.12,3.31,0.00,33.66,11.59,41.454281,31.775438,14.00,Ucus Bekleniyor,-1.87,3.50,332.25,7.11,HAYIR,KALIBRE ET
79108,319,14/9/2021 10/19/42,1014.11,3.39,0.00,33.63,11.50,41.454281,31.775436,13.90,Ucus Bekleniyor,-1.68,2.81,331.75,7.13,HAYIR,KALIBRE ET
79108,320,14/9/2021 10/19/43,1014.12,3.31,0.00,33.62,11.50,41.454281,31.775438,13.90,Ucus Bekleniyor,-0.87,4.06,330.06,7.13,HAYIR,KALIBRE ET
79108,321,14/9/2021 10/19/44,1014.11,3.36,0.00,33.62,11.41,41.454288,31.775438,14.10,Ucus Bekleniyor,-1.06,4.06,333.75,7.13,HAYIR,KALIBRE ET
79108,322,14/9/2021 10/19/45,1014.11,3.39,0.00,33.62,11.50,41.454292,31.775440,14.80,Ucus Bekleniyor,-1.25,3.75,337.12,7.14,HAYIR,KALIBRE ET
79108,323,14/9/2021 10/19/46,1014.10,3.44,0.00,33.58,11.59,41.454292,31.775442,15.10,Ucus Bekleniyor,0.00,4.50,337.18,7.15,HAYIR,KALIBRE ET
79108,324,14/9/2021 10/19/47,1014.12,3.34,0.00,33.55,11.59,41.454292,31.775440,14.80,Ucus Bekleniyor,-1.68,5.25,337.81,7.15,HAYIR,KALIBRE ET
79108,16645,14/73/2017 10/19/48,1014.16,2.93,-0.10,33.55,11.59,41.454292,31.775440,14.70,Ucus Bekleniyor,-2.87,3.75,339.56,7.15,HAYIR,KALIBRE ET
79108,326,14/9/2021 10/19/49,1014.16,2.93,-0.30,33.55,11.50,41.454292,31.775440,14.50,Ucus Bekleniyor,-4.00,4.75,344.43,7.16,HAYIR,KALIBRE ET
79108,327,14/9/2021 10/19/50,1014.14,3.16,0.00,33.53,11.68,41.454292,31.775440,15.00,Ucus Bekleniyor,-3.87,4.62,347.37,7.17,HAYIR,KALIBRE ET
79108,328,14/9/2021 10/19/51,1014.17,2.89,0.00,33.48,11.59,41.454292,31.775440,15.00,Ucus Bekleniyor,-7.37,4.56,347.06,7.18,HAYIR,KALIBRE ET
79108,329,14/9/2021 10/19/52,1014.18,2.77,-0.20,33.48,11.59,41.454292,31.775440,15.30,Ucus Bekleniyor,-4.18,9.25,338.87,7.18,HAYIR,KALIBRE ET
79108,330,14/9/2021 10/19/53,1014.19,2.71,-0.10,33.47,11.68,41.454292,31.775436,15.20,Ucus Bekleniyor,-5.00,7.68,338.87,7.20,HAYIR,KALIBRE ET
79108,331,14/9/2021 10/19/54,1014.15,3.02,0.00,33.45,11.41,41.454292,31.775436,15.50,Ucus Bekleniyor,-4.87,6.81,343.31,7.20,HAYIR,KALIBRE ET
79108,332,14/9/2021 10/19/55,1014.15,3.07,0.30,33.43,11.50,41.454296,31.775434,15.60,Ucus Bekleniyor,-2.25,5.12,341.87,7.22,HAYIR,KALIBRE ET
79108,333,14/9/2021 10/19/56,1014.13,3.22,0.10,33.43,11.59,41.454296,31.775434,15.50,Ucus Bekleniyor,-3.12,2.87,343.81,7.22,HAYIR,KALIBRE ET
79108,334,14/9/2021 10/19/57,1014.12,3.28,0.00,33.45,11.50,41.454292,31.775436,15.00,Ucus Bekleniyor,-2.87,3.87,344.50,7.23,HAYIR,KALIBRE ET
79108,335,14/9/2021 10/19/58,1014.12,3.27,0.00,33.43,11.68,41.454288,31.775438,14.80,Ucus Bekleniyor,-1.81,7.06,355.31,7.23,HAYIR,KALIBRE ET
79108,336,14/9/2021 10/19/59,1014.12,3.31,-0.10,33.41,11.50,41.454288,31.775438,14.60,Ucus Bekleniyor,2.00,3.06,352.87,7.26,HAYIR,KALIBRE ET
79108,337,14/9/2021 10/20/00,1014.13,3.21,0.00,33.39,11.59,41.454288,31.775438,14.70,Ucus Bekleniyor,-8.18,1.00,348.75,7.27,HAYIR,KALIBRE ET
79108,338,14/9/2021 10/20/01,1014.12,3.31,-0.10,33.39,11.50,41.454285,31.775438,14.60,Ucus Bekleniyor,-6.12,2.62,339.68,7.28,HAYIR,KALIBRE ET
79108,339,14/9/2021 10/20/02,1014.08,3.64,0.00,33.41,11.50,41.454288,31.775436,14.90,Ucus Bekleniyor,-1.87,2.00,340.18,7.31,HAYIR,KALIBRE ET
79108,340,14/9/2021 10/20/03,1014.09,3.54,0.30,33.41,11.41,41.454288,31.775436,15.10,Ucus Bekleniyor,-1.81,3.37,341.31,7.31,HAYIR,KALIBRE ET
79108,341,14/9/2021 10/20/04,1014.12,3.33,0.00,33.38,11.50,41.454288,31.775436,14.90,Ucus Bekleniyor,-2.00,2.62,339.56,7.31,EVET,KALIBRE ET
79108,342,14/9/2021 10/20/05,1014.12,3.27,-0.10,33.38,11.50,41.454288,31.775438,14.80,Ucus Bekleniyor,-1.87,6.56,341.81,7.32,EVET,KALIBRE ET
79108,343,14/9/2021 10/20/06,1014.14,3.09,0.00,33.36,11.59,41.454285,31.775442,14.80,Ucus Bekleniyor,-0.81,6.93,344.31,7.32,EVET,KALIBRE ET
79108,344,14/9/2021 10/20/07,1014.16,2.95,-0.10,33.34,11.68,41.454285,31.775438,15.00,Ucus Bekleniyor,-1.06,4.06,344.75,7.33,EVET,KALIBRE ET
79108,345,14/9/2021 10/20/08,1014.14,3.13,-0.10,33.33,11.68,41.454285,31.775436,14.70,Ucus Bekleniyor,-0.68,3.68,343.43,7.33,EVET,KALIBRE ET
79108,346,14/9/2021 10/20/09,1014.16,2.93,0.20,33.34,11.68,41.454285,31.775436,14.60,Ucus Bekleniyor,-2.18,4.68,344.00,7.33,EVET,KALIBRE ET
79108,347,14/9/2021 10/20/10,1014.15,3.06,-0.10,33.34,11.59,41.454285,31.775438,15.00,Ucus Bekleniyor,-1.00,4.87,344.43,7.33,EVET,KALIBRE ET
79108,348,14/9/2021 10/20/11,1014.15,3.07,0.10,33.33,11.50,41.454281,31.775438,15.30,Ucus Bekleniyor,-1.37,4.56,344.06,7.34,EVET,KALIBRE ET
79108,349,14/9/2021 10/20/12,1014.14,3.14,0.00,33.30,11.50,41.454281,31.775438,15.60,Ucus Bekleniyor,-1.25,4.43,344.43,7.34,EVET,KALIBRE ET
79108,350,14/9/2021 10/20/13,1014.14,3.17,0.00,33.28,11.68,41.454281,31.775436,15.70,Ucus Bekleniyor,-2.00,4.75,343.06,7.34,EVET,KALIBRE ET
79108,351,14/9/2021 10/20/14,1014.14,3.11,0.00,33.29,11.68,41.454281,31.775436,15.60,Ucus Bekleniyor,-1.68,5.31,343.87,7.34,EVET,KALIBRE ET
79108,352,14/9/2021 10/20/15,1014.17,2.88,0.00,33.28,11.41,41.454281,31.775434,15.50,Ucus Bekleniyor,-1.25,5.31,345.12,7.34,EVET,KALIBRE ET
79108,353,14/9/2021 10/20/16,1014.16,2.96,-0.20,33.27,11.59,41.454281,31.775436,15.40,Ucus Bekleniyor,-1.56,4.50,345.81,7.34,EVET,KALIBRE ET
79108,354,14/9/2021 10/20/17,1014.16,2.97,0.10,33.27,11.41,41.454281,31.775436,15.60,Ucus Bekleniyor,-2.68,4.75,346.81,7.34,EVET,KALIBRE ET
79108,355,14/9/2021 10/20/18,1014.13,3.19,0.00,33.27,11.68,41.454285,31.775436,15.70,Ucus Bekleniyor,-3.18,5.25,348.31,7.35,EVET,KALIBRE ET
79108,356,14/9/2021 10/20/19,1014.12,3.28,0.20,33.27,11.50,41.454285,31.775436,15.80,Ucus Bekleniyor,-2.87,6.00,349.43,7.35,EVET,KALIBRE ET
79108,357,14/9/2021 10/20/20,1014.12,3.33,0.20,33.24,11.59,41.454285,31.775438,16.10,Ucus Bekleniyor,-9.18,4.31,356.18,7.36,EVET,KALIBRE ET
79108,358,14/9/2021 10/20/21,1014.12,3.32,0.10,33.20,11.68,41.454285,31.775438,16.20,Ucus Bekleniyor,-8.56,4.18,355.56,7.38,EVET,KALIBRE ET
79108,359,14/9/2021 10/20/22,1014.11,3.43,0.10,33.15,11.50,41.454281,31.775434,16.29,Ucus Bekleniyor,-8.25,5.87,357.68,7.38,EVET,KALIBRE ET
79108,434,14/9/2021 10/21/37,1017.61,-27.95,-7.80,37.12,11.50,41.454296,31.775427,14.20,Ucus Bekleniyor,0.62,12.75,335.75,8.38,EVET,KALIBRE ET
79108,435,14/9/2021 10/21/38,1015.27,-7.09,-10.80,37.09,11.50,41.454296,31.775427,14.30,Ucus Bekleniyor,4.43,13.06,333.43,8.38,EVET,KALIBRE ET
79108,436,14/9/2021 10/21/39,1014.51,-0.28,20.79,37.06,11.41,41.454296,31.775427,14.30,Ucus Bekleniyor,2.12,11.06,339.37,8.38,EVET,KALIBRE ET
79108,437,14/9/2021 10/21/40,1015.03,-4.95,6.80,37.13,11.50,41.454296,31.775427,13.90,Ucus Bekleniyor,1.62,12.25,336.06,8.40,EVET,KALIBRE ET
79108,438,14/9/2021 10/21/41,1015.98,-13.38,-4.50,37.25,11.50,41.454296,31.775427,13.90,Ucus Bekleniyor,3.75,13.56,334.06,8.41,EVET,KALIBRE ET
79108,439,14/9/2021 10/21/42,1014.52,-0.32,-8.10,37.28,11.68,41.454296,31.775429,13.90,Ucus Bekleniyor,-0.50,10.37,353.00,8.41,EVET,KALIBRE ET
79108,440,14/9/2021 10/21/43,1014.28,1.80,13.10,37.31,11.50,41.454296,31.775429,13.90,Ucus Bekleniyor,-1.43,12.06,345.12,8.46,EVET,KALIBRE ET
79108,441,14/9/2021 10/21/44,1015.67,-10.63,1.70,37.46,11.41,41.454296,31.775427,13.70,Ucus Bekleniyor,-2.56,1.93,334.68,8.48,EVET,KALIBRE ET
79108,442,14/9/2021 10/21/45,1014.38,0.90,-12.10,37.32,11.59,41.454296,31.775425,13.60,Ucus Bekleniyor,5.25,3.62,322.00,8.51,EVET,KALIBRE ET
79108,443,14/9/2021 10/21/46,1014.20,2.49,11.30,37.24,11.41,41.454296,31.775421,13.20,Ucus Bekleniyor,3.50,3.43,328.06,8.55,EVET,KALIBRE ET
79108,444,14/9/2021 10/21/47,1014.14,3.08,1.70,37.15,11.50,41.454296,31.775419,13.30,Ucus Bekleniyor,6.87,5.43,340.12,8.57,EVET,KALIBRE ET
79108,445,14/9/2021 10/21/48,1015.18,-6.22,1.10,37.12,11.59,41.454296,31.775421,13.30,Ucus Bekleniyor,4.06,3.75,321.00,8.60,EVET,KALIBRE ET
79108,446,14/9/2021 10/21/49,1016.43,-17.41,-8.60,37.14,11.41,41.454296,31.775421,13.30,Ucus Bekleniyor,3.06,2.68,322.25,8.66,EVET,KALIBRE ET
79108,447,14/9/2021 10/21/50,1020.71,-55.60,-10.80,37.31,11.68,41.454300,31.775419,13.10,Ucus Bekleniyor,3.56,2.18,322.93,8.66,EVET,KALIBRE ET
79108,448,14/9/2021 10/21/51,1020.70,-55.51,-37.90,37.32,11.50,41.454300,31.775419,13.10,Ucus Bekleniyor,4.31,1.18,321.62,8.66,EVET,KALIBRE ET
79108,449,14/9/2021 10/21/52,1022.08,-67.77,0.30,37.39,11.59,41.454300,31.775421,13.10,Ucus Bekleniyor,4.06,2.06,321.50,8.67,EVET,KALIBRE ET
79108,450,14/9/2021 10/21/53,1021.75,-64.83,-11.80,37.41,11.59,41.454300,31.775423,13.20,Ucus Bekleniyor,2.93,3.31,323.87,8.67,EVET,KALIBRE ET
79108,451,14/9/2021 10/21/54,1020.42,-53.01,2.90,37.39,11.50,41.454300,31.775423,13.30,Ucus Bekleniyor,1.50,3.62,324.75,8.67,EVET,KALIBRE ET
79108,452,14/9/2021 10/21/55,1017.75,-29.24,11.60,37.36,11.41,41.454300,31.775423,13.30,Ucus Bekleniyor,-0.37,4.12,327.68,8.68,EVET,KALIBRE ET
79108,453,14/9/2021 10/21/56,1019.58,-45.60,23.70,37.43,11.59,41.454300,31.775425,13.50,Ucus Bekleniyor,-0.25,6.06,335.31,8.68,EVET,KALIBRE ET
79108,454,14/9/2021 10/21/57,1015.01,-4.76,-16.50,37.31,11.59,41.454300,31.775425,13.50,Ucus Bekleniyor,-2.37,-4.12,348.06,8.71,EVET,KALIBRE ET
79108,455,14/9/2021 10/21/58,1014.32,1.42,41.00,37.16,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,-4.12,3.81,355.75,8.74,EVET,KALIBRE ET
79108,456,14/9/2021 10/21/59,1014.14,3.00,6.09,37.04,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,-8.75,9.56,354.06,8.76,EVET,KALIBRE ET
79108,457,14/9/2021 10/22/00,1014.11,3.34,1.70,36.93,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,7.06,0.56,347.06,8.76,EVET,KALIBRE ET
79108,458,14/9/2021 10/22/01,1014.08,3.59,0.30,36.88,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,7.00,-0.81,347.62,8.78,EVET,KALIBRE ET
79108,459,14/9/2021 10/22/02,1014.07,3.71,0.20,36.81,11.41,41.454300,31.775427,13.60,Ucus Bekleniyor,6.56,-0.37,348.50,8.78,EVET,KALIBRE ET
79108,460,14/9/2021 10/22/03,1014.05,3.81,0.20,36.78,11.41,41.454300,31.775427,13.60,Ucus Bekleniyor,6.37,-0.25,346.31,8.79,EVET,KALIBRE ET
79108,461,14/9/2021 10/22/04,1014.06,3.77,0.20,36.75,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,4.37,1.68,348.18,8.79,EVET,KALIBRE ET
79108,462,14/9/2021 10/22/05,1014.06,3.76,0.00,36.66,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,0.81,6.06,356.37,8.80,EVET,KALIBRE ET
79108,463,14/9/2021 10/22/06,1014.49,-0.09,0.00,36.68,11.77,41.454300,31.775427,13.60,Ucus Bekleniyor,0.12,4.75,356.68,8.82,EVET,KALIBRE ET
79108,464,14/9/2021 10/22/07,1014.55,-0.61,-3.50,36.74,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,1.43,4.56,358.12,8.82,EVET,KALIBRE ET
79108,465,14/9/2021 10/22/09,1014.15,2.97,-0.60,36.75,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,1.50,8.93,356.06,8.83,EVET,KALIBRE ET
79108,466,14/9/2021 10/22/10,1014.15,2.93,3.40,36.65,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,0.18,6.12,4.81,8.83,EVET,KALIBRE ET
79108,467,14/9/2021 10/22/11,1014.14,3.08,0.00,36.64,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,0.25,7.37,4.06,8.85,EVET,KALIBRE ET
79108,468,14/9/2021 10/22/12,1014.15,2.95,0.10,36.66,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,2.37,6.25,5.25,8.85,EVET,KALIBRE ET
79108,469,14/9/2021 10/22/13,1014.14,3.09,0.00,36.70,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,2.50,5.43,7.68,8.85,EVET,KALIBRE ET
79108,470,14/9/2021 10/22/14,1014.13,3.17,0.10,36.75,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,3.25,5.43,7.56,8.86,EVET,KALIBRE ET
79108,471,14/9/2021 10/22/15,1014.13,3.13,0.10,36.79,11.68,41.454300,31.775427,13.60,Ucus Bekleniyor,3.06,4.87,6.81,8.86,EVET,KALIBRE ET
79108,472,14/9/2021 10/22/16,1014.13,3.14,0.00,36.83,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,4.00,5.68,6.75,8.86,EVET,KALIBRE ET
79108,473,14/9/2021 10/22/17,1014.14,3.04,0.00,36.90,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,2.87,5.25,6.68,8.86,EVET,KALIBRE ET
79108,474,14/9/2021 10/22/18,1014.14,3.00,-0.10,36.93,11.68,41.454300,31.775427,13.60,Ucus Bekleniyor,2.00,4.93,6.93,8.86,EVET,KALIBRE ET
79108,475,14/9/2021 10/22/19,1014.15,2.98,0.00,36.97,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,1.00,4.56,7.00,8.86,EVET,KALIBRE ET
79108,476,14/9/2021 10/22/20,1014.16,2.89,-0.10,37.00,11.68,41.454300,31.775427,13.60,Ucus Bekleniyor,1.12,4.75,6.56,8.86,EVET,KALIBRE ET
79108,477,14/9/2021 10/22/21,1014.15,2.97,0.00,37.07,11.41,41.454300,31.775427,13.60,Ucus Bekleniyor,0.87,4.62,7.37,8.87,EVET,KALIBRE ET
79108,478,14/9/2021 10/22/22,1014.14,3.03,0.30,37.14,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,2.12,3.06,4.75,8.87,EVET,KALIBRE ET
79108,479,14/9/2021 10/22/23,1014.68,-1.75,0.40,37.25,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,4.43,4.68,333.75,8.88,EVET,KALIBRE ET
79108,480,14/9/2021 10/22/24,1017.68,-28.63,-5.09,37.50,11.68,41.454300,31.775427,13.60,Ucus Bekleniyor,7.56,3.18,315.25,8.96,EVET,KALIBRE ET
79108,481,14/9/2021 10/22/25,1017.47,-26.71,-26.60,37.50,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,2.18,4.75,319.06,9.01,EVET,KALIBRE ET
79108,482,14/9/2021 10/22/26,1014.74,-2.36,2.00,37.43,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,0.81,3.50,312.56,9.02,EVET,KALIBRE ET
79108,483,14/9/2021 10/22/27,1014.27,1.86,24.50,37.33,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,-0.25,4.06,317.12,9.04,EVET,KALIBRE ET
79108,484,14/9/2021 10/22/28,1014.18,2.69,4.09,37.27,11.50,41.454300,31.775427,13.60,Ucus Bekleniyor,-2.43,5.06,317.56,9.06,EVET,KALIBRE ET
79108,485,14/9/2021 10/22/29,1014.15,2.94,0.80,37.23,11.59,41.454300,31.775427,13.60,Ucus Bekleniyor,-1.93,5.50,322.31,9.06,EVET,KALIBRE ET
79108,486,14/9/2021 10/22/30,1014.15,2.94,0.20,37.18,11.41,41.454300,31.775427,13.60,Ucus Bekleniyor,-0.50,5.93,320.06,9.07,EVET,KALIBRE ET
79108,487,14/9/2021 10/22/31,1018.29,-34.08,0.00,37.31,11.68,41.454300,31.775427,13.60,Ucus Bekleniyor,0.50,5.31,325.50,9.08,EVET,KALIBRE ET
79108,488,14/9/2021 10/22/32,1016.21,-15.53,-36.70,37.46,11.41,41.454304,31.775429,13.60,Ucus Bekleniyor,-4.62,5.93,325.37,9.09,EVET,KALIBRE ET
79108,489,14/9/2021 10/22/33,1015.04,-5.01,18.60,37.41,11.41,41.454304,31.775429,13.60,Ucus Bekleniyor,-6.06,6.12,335.68,9.09,EVET,KALIBRE ET
79108,490,14/9/2021 10/22/34,1015.08,-5.41,10.50,37.48,11.59,41.454300,31.775429,13.60,Ucus Bekleniyor,-5.62,5.25,338.12,9.12,EVET,KALIBRE ET
79108,491,14/9/2021 10/22/35,1015.01,-4.73,-0.30,37.61,11.59,41.454300,31.775431,13.60,Ucus Bekleniyor,-4.31,5.37,334.06,9.13,EVET,KALIBRE ET
79108,492,14/9/2021 10/22/36,1014.94,-4.14,0.80,37.68,11.41,41.454300,31.775433,13.60,Ucus Bekleniyor,-3.37,5.43,331.93,9.14,EVET,KALIBRE ET
79108,493,14/9/2021 10/22/37,1014.68,-1.77,0.60,37.73,11.50,41.454304,31.775429,13.60,Ucus Bekleniyor,-5.12,5.12,332.00,9.14,EVET,KALIBRE ET
79108,494,14/9/2021 10/22/38,1014.58,-0.91,2.20,37.73,11.50,41.454304,31.775429,13.60,Ucus Bekleniyor,-3.81,2.31,330.18,9.14,EVET,KALIBRE ET
79108,495,14/9/2021 10/22/39,1014.72,-2.18,0.60,37.73,11.50,41.454300,31.775429,13.60,Ucus Bekleniyor,-3.50,4.56,339.56,9.15,EVET,KALIBRE ET
79108,496,14/9/2021 10/22/40,1014.85,-3.30,-1.20,37.83,11.41,41.454300,31.775427,13.60,Ucus Bekleniyor,-2.12,3.93,331.87,9.17,EVET,KALIBRE ET
79108,497,14/9/2021 10/22/41,1014.29,1.64,-1.20,37.73,11.41,41.454300,31.775429,13.60,Ucus Bekleniyor,-3.43,2.62,330.37,9.19,EVET,KALIBRE ET
79108,498,14/9/2021 10/22/42,1014.49,-0.14,4.90,37.61,11.50,41.454300,31.775429,13.60,Ucus Bekleniyor,-4.25,3.75,329.50,9.20,EVET,KALIBRE ET
79108,499,14/9/2021 10/22/43,1014.25,2.00,-1.60,37.54,11.50,41.454296,31.775429,13.60,Ucus Bekleniyor,-4.31,5.00,327.87,9.20,EVET,KALIBRE ET
79108,500,14/9/2021 10/22/44,1014.66,-1.66,1.79,37.50,11.68,41.454296,31.775429,13.60,Ucus Bekleniyor,-0.12,4.12,327.00,9.21,EVET,KALIBRE ET
79108,501,14/9/2021 10/22/45,1015.69,-10.85,-3.50,37.58,11.41,41.454296,31.775429,13.60,Ucus Bekleniyor,-2.68,4.31,330.12,9.21,EVET,KALIBRE ET
